I_pre
0.9292931672115159
0.929663898597831
0.9315622235750863
0.9316623477276622
0.9311609748365746
0.8134508128274494
0.9309187460794895
0.9307852253110764
0.9300852641002512
0.9042131018313548
0.932824722862528
0.8498942858359683
0.9315622235750863
0.9043914714727621
0.7824643967744834
0.932824722862528
0.9002775988458742
0.8650417132089446
0.9097117218676172
0.8762480820682359
0.932824722862528
0.9152740785792147
0.9318772092079478
0.9216843272436009
0.9303771532345871
0.8027505185788825
0.9286654468990122
0.7283654791725999
0.8250498331746293
0.9319365808496464
0.911464005198446
0.9115467079339419
0.932824722862528
0.9319895909665145
0.6712449372763396
0.6844618085198161
0.932824722862528
0.932824722862528
0.9265261681648546
0.7896899629715196
0.9300679461673389
0.9303011270308577
0.932824722862528
0.932824722862528
0.9315395527400995
0.8877799116563345
0.9314856274713715
0.8040489687280156
0.9122488216203539
0.9289020586513478
0.7995425548424778
0.9320632383458927
0.932824722862528
0.9236167213275818
0.932824722862528
0.9315622235750863
0.932824722862528
0.9199932006701931
0.873965734388215
0.9025020070853097
0.7272696527221822
0.932824722862528
0.9318548531398542
0.932824722862528
0.9314386181908945
0.9232861899660353
0.932824722862528
0.932824722862528
0.9120657620781459
0.9312416559406915
0.9312292207516522
0.9315622235750863
0.9115467079339419
0.9216798670413656
0.8739415466180154
0.9202655043495911
0.887219595694981
0.932824722862528
0.9240163818258247
0.8196472500367322
0.9309464656607345
0.929423022460981
0.932824722862528
0.932824722862528
0.8245694021609273
0.893208814505444
0.9317452764784825
0.9199175731632299
0.9299148156600134
0.9315395527400995
0.8825614033886433
0.6787669585580296
0.932824722862528
0.9314386181908945
0.9290414247629903
0.9248523740555779
0.9303011270308577
0.9259681710379012
0.8262765748044936
0.9320632383458927
0.930982402713287
0.932824722862528
0.9294262817720713
0.9290586436697668
0.905307042878554
0.9102359240123123
0.9311168857666586
0.8970625702461175
0.9302701821554875
0.9191472604389713
0.9046572511908693
0.7358067832855673
0.9240163818258247
0.7886109476464074
0.9127937631901841
0.932824722862528
0.932824722862528
0.9317483089941321
0.8554676801782789
0.6605664191794172
0.886036090649126
0.8449041535896257
0.9031954496098806
0.932824722862528
0.9303146508841694
0.9317483089941321
0.9199535671085916
0.8838620145438963
0.856167809050252
0.9313581117298616
0.932824722862528
0.9295641469222637
0.9163195971968001
0.9314142439912496
0.9267482574917564
0.9320668902462367
0.929986071085616
0.9282104710528957
0.9305835405267843
0.9193644140976093
0.918734441357227
0.9216492980006542
0.9311742354476428
