modality,model,explainer,n,repetitions,model_seconds_median,model_seconds_mean,model_seconds_std,model_seconds_p95,model_seconds_p99,explainer_seconds_median,explainer_seconds_mean,explainer_seconds_std,explainer_seconds_p95,explainer_seconds_p99,fuzzyxai_seconds_median,fuzzyxai_seconds_mean,fuzzyxai_seconds_std,fuzzyxai_seconds_p95,fuzzyxai_seconds_p99,serialization_seconds_median,serialization_seconds_mean,serialization_seconds_std,serialization_seconds_p95,serialization_seconds_p99,total_seconds_median,total_seconds_mean,total_seconds_std,total_seconds_p95,total_seconds_p99,objects_per_second_median,objects_per_second_mean,objects_per_second_std,objects_per_second_p95,objects_per_second_p99,peak_rss_bytes_median,peak_rss_bytes_mean,peak_rss_bytes_std,peak_rss_bytes_p95,peak_rss_bytes_p99,peak_vram_bytes_median,peak_vram_bytes_mean,peak_vram_bytes_std,peak_vram_bytes_p95,peak_vram_bytes_p99,fuzzyxai_time_fraction,explainer_time_fraction
text,DistilBERT AG News,integrated_gradients,1,5,0.008927992,0.0087600788,0.0008224316878535,0.0095644982,0.00960141164,0.052509739,0.0486318106,0.0074395850861433,0.0556040378,0.05609698436,0.000374592,0.0003780568,3.467527807675089e-05,0.0004240586,0.00043343492,8.306e-06,8.401800000000001e-06,3.719182705918063e-07,8.818e-06,8.8324e-06,0.0623342849999999,0.0577783479999999,0.0082049301895879,0.0654573389999999,0.0660643101999999,16.042535821177704,17.603293809786248,2.606366055581619,20.508733924793752,20.552862366980406,1662472192.0,1662314905.6,445472.7197178296,1662597529.6,1662605393.92,500442112.0,500442112.0,0.0,500442112.0,500442112.0,0.0060094055783266,0.8423893688681933
text,DistilBERT AG News,integrated_gradients,10,5,0.049620765,0.0492193125999999,0.0011238652781998,0.049907872,0.0499356208,0.936936881,0.9401416918,0.0176772506673778,0.9578864998,0.95822344556,0.001946139,0.0019474382,2.7041525210313087e-05,0.001981028,0.0019864208,4.5226e-05,4.49936e-05,8.516691258933824e-07,4.57108e-05,4.579576e-05,0.988462698,0.9913534362,0.0170695336138479,1.0090127614,1.00972938588,10.11671964984965,10.08962391441213,0.1745473531610978,10.30019164762476,10.331356164993448,1663459328.0,1663413452.8,182016.39606145376,1663586304.0,1663599411.2,1053560320.0,1053560320.0,0.0,1053560320.0,1053560320.0,0.0019688542662638,0.9478727754681544
text,DistilBERT AG News,integrated_gradients,100,5,0.388480795,0.4106482734,0.0422283137713453,0.4678411702,0.47641964044,7.337809675,6.868406156400001,0.9098351211126572,7.7258275956,7.78769258152,0.014716664,0.0146479146,0.0001435047693973,0.0147749048,0.01478599616,0.000384191,0.0003846654,7.684540213962063e-06,0.0003939766,0.00039497212,7.777866941,7.2940870098,0.9425418131604546,8.201486479,8.2777502846,12.856995466567213,13.90195222917058,1.861762845691196,16.02387995280559,16.08661602067532,1666306048.0,1666106163.2,572776.9423739053,1666541158.4,1666559508.48,1053560320.0,1053560320.0,0.0,1053560320.0,1053560320.0,0.0018921208233099,0.9434218572600804
text,DistilBERT AG News,integrated_gradients,1000,5,4.059767099,3.8353125224,0.4375819737840197,4.0884311398,4.09189542076,65.254985114,62.6429370142,7.252275916983711,70.0622996062,70.72338041244,0.13890752,0.1401031324,0.0026473358589863,0.1437520278,0.1445590079599999,0.004059001,0.0040316038,0.000263340517837,0.0043424714,0.00437829108,68.464471958,66.62238427280002,7.218766713959312,74.2932575322,74.95774229364,14.606115718141474,15.155309006753152,1.6805676608378852,17.178856671250227,17.335904330788583,1680588800.0,1679338700.8,3226500.864168984,1680998400.0,1680998400.0,1053560320.0,1053560320.0,0.0,1053560320.0,1053560320.0,0.00202889931124,0.9531218637606832
text,DistilBERT AG News,token_masking,1,5,0.006464145,0.0070383922,0.001871131587623,0.0092467757999999,0.00937826076,0.023198615,0.0233543627999999,0.0038435396156355,0.0284095766,0.02941449612,0.000368329,0.0003783546,6.197704115476957e-05,0.000455113,0.0004635146,8.836e-06,8.7804e-06,3.2079791146452325e-07,9.143e-06,9.1862e-06,0.029003088,0.0307798899999999,0.0051195147402985,0.0375316751999999,0.0384479494399999,34.47908719237069,33.157209036644545,5.050909216487431,37.842854570609255,37.99822314960202,1675153408.0,1675132928.0,56236.15577188754,1675171430.4,1675173396.48,356588032.0,356588032.0,0.0,356588032.0,356588032.0,0.0126996477064787,0.7998670693272385
text,DistilBERT AG News,token_masking,10,5,0.028844386,0.0297860024,0.0028786067431018,0.0333658288,0.03379056656,0.670632351,0.654098271,0.0372147412644133,0.6752830356,0.6754442767200001,0.001731498,0.0017303602,1.817692169207976e-05,0.001748114,0.001749722,4.4745e-05,4.4659e-05,1.0959418323980537e-06,4.5714800000000005e-05,4.578056e-05,0.706111999,0.6856592926,0.0392542096803383,0.7072585746,0.7074455613199999,14.162059296771702,14.625847414169138,0.9028615758910082,15.869438050517452,16.153156293112197,1675964416.0,1675938201.6,133939.8262982299,1676056166.4,1676061409.28,474695168.0,474695168.0,0.0,474695168.0,474695168.0,0.0024521577348241,0.9497535121195412
text,DistilBERT AG News,token_masking,100,5,0.402572349,0.3865578408,0.0757762810250385,0.4655766758,0.47420801596,9.898119307,8.6768655608,2.059180281672701,10.0656210446,10.08114971852,0.013763546,0.014662632,0.0015586833537065,0.0168082895999999,0.0171806243199999,0.000394896,0.0004027124,2.317787458547483e-05,0.0004336322,0.00043865444,10.334682216,9.078488746,2.130530850224461,10.5420976724,10.56886447848,9.67615625811711,11.686031539194946,3.610234979566704,16.686813659905376,17.668985345742488,1678348288.0,1678254080.0,481772.1398669707,1678674329.6,1678692024.32,612951552.0,612951552.0,0.0,612951552.0,612951552.0,0.0013317822176178,0.9577574907601784
text,DistilBERT AG News,token_masking,1000,5,3.238417815,3.3326058808,0.6581827918735006,4.060711028,4.1087898248000005,63.264907806,65.5746786804,12.423012491137357,79.4963012858,80.67382605156,0.130878114,0.1335637505999999,0.0047414043788038,0.1390466684,0.13922841448,0.003937448,0.0040895588,0.0004279756298093,0.0046663942,0.00475774604,67.52053289199999,69.04493787060001,11.998686161935822,82.551711074,83.82306065239999,14.810309652021164,14.85996857034188,2.742693641457348,18.35399220809057,18.947993569850787,1690812416.0,1689767936.0,2535744.910224213,1691282636.8,1691283292.16,612952576.0,612952576.0,0.0,612952576.0,612952576.0,0.0019383453950125,0.9369728747134308
text,DistilBERT AG News,token_masking,10000,5,38.103517509,37.4511331674,1.5418669131817546,38.218149976,38.2182547816,689.369661616,691.1855555590001,5.273612109822263,696.9988072470001,697.1934098710001,1.31642219,1.3240422248,0.0167244244998362,1.3468359228,1.35054045976,0.043635028,0.0449985168,0.0066683602564075,0.0539546093999999,0.05598767948,728.955667108,730.005729468,6.41871641378512,736.5448089536001,736.7631775859201,13.718255377138634,13.699372021716956,0.1207562920150273,13.845094410686425,13.866567337615182,1801818112.0,1792759398.4,21286630.550842863,1807804825.6,1807819243.52,612952576.0,612952576.0,0.0,612952576.0,612952576.0,0.0018059015786552,0.9456949067299932
