batch_latency_ms_p50,batch_latency_ms_p95,batch_latency_ms_p99,batch_size,n_objects,objects_per_second,peak_rss_bytes,result_sha256,wall_time_seconds
0.27867100106959697,0.27867100106959697,0.27867100106959697,10000,1000,3527361.738846536,232972288,df7639ca6eceaae81534fceb76c2c0a53737608da3beb866df786ff56038aeae,0.0002834980004990939
1.5559399998892331,2.566634449522097,3.0421868893427018,10000,100000,5788906.706370883,234938368,6bccc31959ee57dba3c29e93dcdda28578949f09059560f540608012e1a4dd68,0.017274419000386843
1.4884350002830615,1.6796135995718942,1.990204770463612,10000,1000000,6495877.277748872,234938368,829027caf909673f29eef6ef4cfc5306b85e797bd47efc8ad6705c3b540d873f,0.1539437950013962
1.6316629998982535,1.7785995497433758,2.0434978011689884,10000,2000000,6149971.9932034705,234938368,e45a65456271a380a20c46766242ad7b2fbcc907350385c6c3f1f54d372fcd2e,0.32520473299882724
1.5921809999781544,1.73256259986374,1.897408359945984,10000,5000000,6364430.163139981,234938368,8c039b69b9f0b76b567b74e78f68f0a2d44b83f9ab9b5badae7d982a49ef2cfe,0.785616287999801
