pipeline,batch_size,mode,model_ms,explainer_ms,base_ms,fuzzyxai_ms,fuzzyxai_ms_per_object,relative_overhead,root_digest,normalize_ms,prediction_digest_ms,explanation_digest_ms,contract_check_ms,route_build_ms,cut_search_ms,proof_trace_ms,serialization_ms,repetition
tabular_shap,8,full,0.048892,0.243722,0.292614,0.19546,0.0244325,0.6679789757154476,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00035,0.04752,0.038874,0.000621,0.069511,8.1e-05,0.016892,0.009177,5
tabular_shap,8,full,0.054834,0.246226,0.30106,0.195099,0.024387375,0.648040257755929,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000371,0.04766,0.038954,0.000571,0.069762,8e-05,0.016992,0.008767,6
tabular_shap,8,full,0.048462,0.242038,0.2905,0.193957,0.024244625,0.6676660929432013,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000371,0.04764,0.038703,0.000642,0.06911,7.1e-05,0.016902,0.008916,7
tabular_shap,8,full,0.052369,0.246767,0.29913599999999996,0.195279,0.024409875,0.6528100930680361,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000441,0.04735,0.039254,0.000541,0.069422,7e-05,0.017272,0.008867,8
tabular_shap,8,full,0.048642,0.245594,0.294236,0.193477,0.024184625,0.6575571989831293,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000401,0.047119,0.038844,0.000551,0.068539,7e-05,0.017093,0.008937,9
tabular_shap,8,full,0.054373,0.252648,0.307021,0.198746,0.02484325,0.6473368271225747,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000411,0.048321,0.039134,0.000601,0.070614,0.00015,0.017143,0.009427,10
tabular_shap,8,full,0.051488,0.24834,0.299828,0.194408,0.024301,0.648398415091319,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000411,0.04724,0.038973,0.000712,0.06889,8e-05,0.017193,0.008827,11
tabular_shap,8,full,0.054313,0.246717,0.30103,0.195359,0.024419875,0.6489685413413945,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000461,0.04751,0.039084,0.000621,0.069852,0.00011,0.016832,0.008757,12
tabular_shap,8,full,0.04796,0.254121,0.302081,0.197785,0.024723125,0.6547416090386353,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00044,0.048432,0.039164,0.000611,0.070945,0.0001,0.017112,0.008747,13
tabular_shap,8,full,0.056988,0.252418,0.30940599999999996,0.197724,0.0247155,0.6390438453035818,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00039,0.049063,0.038964,0.000641,0.069953,0.0001,0.017343,0.008716,14
tabular_shap,8,full,0.049253,0.244994,0.294247,0.195459,0.024432375,0.6642684547336082,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00037,0.047831,0.039174,0.000591,0.069391,8e-05,0.017103,0.008656,15
tabular_shap,8,full,0.056106,0.240395,0.296501,0.176444,0.0220555,0.5950873690139324,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00037,0.04218,0.033945,0.000511,0.061015,0.0001,0.019587,0.007725,16
tabular_shap,8,full,0.045927,0.21708,0.263007,0.173208,0.021651,0.6585680229043334,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00035,0.042721,0.033704,0.000511,0.061927,7e-05,0.015049,0.007885,17
tabular_shap,8,full,0.043713,0.222942,0.266655,0.177005,0.022125625,0.663797791153363,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000301,0.042941,0.034084,0.000572,0.061035,7e-05,0.014928,0.009438,18
tabular_shap,8,full,0.044494,0.215568,0.260062,0.170723,0.021340375,0.6564703801401205,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000321,0.041398,0.033934,0.000511,0.060825,6.1e-05,0.015058,0.008015,19
tabular_shap,8,full,0.041679,0.220668,0.262347,0.172236,0.0215295,0.6565198001120653,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000321,0.042079,0.034195,0.000481,0.061116,7e-05,0.015178,0.007996,20
tabular_shap,8,full,0.042541,0.221128,0.263669,0.13219,0.01652375,0.5013482813679272,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000281,0.033123,0.025568,0.000521,0.046037,5e-05,0.011272,0.006181,21
tabular_shap,8,full,0.041158,0.176244,0.217402,0.131759,0.016469875,0.6060615817701768,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000361,0.032461,0.024717,0.000541,0.046658,4e-05,0.011572,0.006402,22
tabular_shap,8,full,0.038644,0.268207,0.306851,0.155575,0.019446875,0.5070050284991738,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00036,0.042,0.025598,0.000621,0.053291,6e-05,0.012043,0.007855,23
tabular_shap,8,full,0.065594,0.193567,0.259161,0.142048,0.017756,0.5481071611855179,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000341,0.03678,0.025668,0.000561,0.049574,7e-05,0.011542,0.007103,24
tabular_shap,8,full,0.046308,0.188206,0.234514,0.13721,0.01715125,0.5850823404999275,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000311,0.034695,0.025268,0.000551,0.047841,8e-05,0.011462,0.007043,25
tabular_shap,8,full,0.043823,0.176714,0.220537,0.134986,0.01687325,0.6120786988124441,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00034,0.033664,0.024677,0.000451,0.04795,5.1e-05,0.011411,0.006523,26
tabular_shap,8,full,0.042049,0.172116,0.214165,0.130938,0.01636725,0.6113884154740504,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000361,0.032982,0.024737,0.000461,0.045847,5e-05,0.011261,0.006482,27
tabular_shap,8,full,0.039435,0.177125,0.21656,0.133052,0.0166315,0.6143886220908755,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.000311,0.033283,0.025268,0.000471,0.046057,6e-05,0.011101,0.007083,28
tabular_shap,8,full,0.039996,0.166815,0.206811,0.128153,0.016019125,0.6196623970678542,68b004b2dd20328a1ac8a8a8e1c0701557f0f30cb50ef576925b6615e7e7929a,0.00027,0.0313,0.024226,0.00048,0.045767,6e-05,0.011191,0.006262,29
tabular_shap,32,online,0.042571,0.424523,0.467094,0.392342,0.0122606875,0.8399636903920839,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00032,0.108395,0.096182,0.000571,0.138583,5e-05,0.034275,0.0002,0
tabular_shap,32,online,0.043432,0.437418,0.48085,0.394576,0.0123305,0.8205802225226162,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000361,0.11119,0.095261,0.000631,0.138141,4e-05,0.035037,0.00011,1
tabular_shap,32,online,0.046287,0.427169,0.47345600000000004,0.394717,0.01233490625,0.8336930992531512,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000271,0.109497,0.097935,0.000642,0.138121,8e-05,0.034696,0.00014,2
tabular_shap,32,online,0.045386,0.412551,0.457937,0.398304,0.012447,0.8697790307400363,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00032,0.114186,0.095872,0.000661,0.138883,5e-05,0.035106,0.000321,3
tabular_shap,32,online,0.044495,0.418191,0.462686,0.397152,0.012411,0.858361826379013,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00038,0.107935,0.10079,0.000672,0.135887,5e-05,0.036198,0.000241,4
tabular_shap,32,online,0.044344,0.415586,0.45993,0.398004,0.012437625,0.8653577718348445,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00037,0.108646,0.095651,0.000591,0.145195,7e-05,0.034926,0.00012,5
tabular_shap,32,online,0.045617,0.413342,0.458959,0.390509,0.01220340625,0.8508581376549975,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000371,0.108976,0.09527,0.000672,0.13755,5e-05,0.035227,0.00011,6
tabular_shap,32,online,0.04269,0.422951,0.465641,0.392823,0.01227571875,0.8436177226661741,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000291,0.109547,0.096062,0.000671,0.138172,7e-05,0.035287,0.00012,7
tabular_shap,32,online,0.044333,0.421258,0.46559100000000003,0.390018,0.0121880625,0.8376837181131077,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000281,0.108435,0.09512,0.000671,0.138001,6.1e-05,0.035066,0.00012,8
tabular_shap,32,online,0.044714,0.42789,0.47260399999999997,0.39617,0.0123803125,0.8382705182351399,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00031,0.108716,0.099829,0.000601,0.138062,6e-05,0.035106,0.00016,9
tabular_shap,32,online,0.045456,0.430575,0.476031,0.402682,0.0125838125,0.8459154970999788,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00027,0.115629,0.096152,0.000691,0.141879,5e-05,0.034836,0.00012,10
tabular_shap,32,online,0.050125,0.427449,0.47757400000000005,0.400408,0.01251275,0.8384208520564351,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000391,0.114596,0.095722,0.000761,0.139173,0.000141,0.034816,0.00023,11
tabular_shap,32,online,0.054152,0.415066,0.46921799999999997,0.403714,0.0126160625,0.8603975124568964,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000531,0.110098,0.097675,0.000661,0.146227,6e-05,0.034926,0.00014,12
tabular_shap,32,online,0.05266,0.415716,0.46837599999999996,0.397994,0.0124373125,0.849731839376911,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000381,0.109217,0.09538,0.000772,0.143401,5e-05,0.035437,0.0001,13
tabular_shap,32,online,0.048512,0.415096,0.463608,0.389246,0.0121639375,0.8396015599385687,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000331,0.108205,0.0953,0.000731,0.13722,8e-05,0.034946,0.000111,14
tabular_shap,32,online,0.044304,0.430154,0.474458,0.393826,0.0123070625,0.8300545042975354,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000331,0.109377,0.095871,0.000702,0.137089,0.000241,0.035547,0.00023,15
tabular_shap,32,online,0.049133,0.421167,0.4703,0.393935,0.01231046875,0.8376249202636614,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000321,0.112333,0.095761,0.000631,0.13715,5e-05,0.034635,0.00013,16
tabular_shap,32,online,0.045105,0.422189,0.467294,0.39089,0.0122153125,0.8364969376880508,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000291,0.108686,0.09551,0.000682,0.138031,6e-05,0.034766,0.00012,17
tabular_shap,32,online,0.043292,0.420496,0.463788,0.398544,0.0124545,0.8593236564982277,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000291,0.115418,0.096242,0.000772,0.138382,5e-05,0.034345,0.0001,18
tabular_shap,32,online,0.05294,0.414134,0.467074,0.399726,0.0124914375,0.8558087155354398,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000591,0.109377,0.102303,0.000631,0.139374,8e-05,0.034466,0.00011,19
tabular_shap,32,online,0.045746,0.414555,0.460301,0.398985,0.01246828125,0.8667915125102921,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00028,0.109487,0.096523,0.000661,0.144444,6e-05,0.034846,0.00012,20
tabular_shap,32,online,0.047479,0.420065,0.467544,0.393325,0.01229140625,0.8412577211984326,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00035,0.109357,0.097325,0.000661,0.13762,8e-05,0.035017,0.00013,21
tabular_shap,32,online,0.051047,0.414023,0.46507,0.395228,0.012350875,0.8498247575633776,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000271,0.109247,0.097765,0.000921,0.139053,5.1e-05,0.034775,0.000131,22
tabular_shap,32,online,0.0476,0.441626,0.48922600000000005,0.400628,0.012519625,0.818901693695756,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000411,0.115909,0.09534,0.000581,0.139464,5e-05,0.035207,0.00019,23
tabular_shap,32,online,0.054964,0.436256,0.49122,0.399005,0.01246890625,0.8122735230650218,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000441,0.110148,0.096212,0.000682,0.14252,7e-05,0.034445,0.00011,24
tabular_shap,32,online,0.052189,0.428581,0.48077,0.394757,0.01233615625,0.821093246250806,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00031,0.110319,0.096382,0.000862,0.138993,7e-05,0.034776,0.00012,25
tabular_shap,32,online,0.04775,0.412862,0.460612,0.396831,0.01240096875,0.8615298776410514,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00029,0.113685,0.096273,0.000861,0.13727,7e-05,0.035838,0.00011,26
tabular_shap,32,online,0.044384,0.420857,0.46524099999999996,0.40185,0.0125578125,0.8637458865405242,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000361,0.112382,0.10039,0.000832,0.136608,5.1e-05,0.038452,0.000181,27
tabular_shap,32,online,0.043973,0.413933,0.457906,0.402432,0.012576,0.8788528649984932,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00039,0.109668,0.097204,0.000822,0.146116,6e-05,0.035427,0.0001,28
tabular_shap,32,online,0.051087,0.439682,0.490769,0.402131,0.01256659375,0.8193895702458794,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000451,0.110769,0.095731,0.000792,0.139915,6e-05,0.040737,8e-05,29
tabular_shap,32,full,0.041408,0.400729,0.442137,0.41734,0.013041875,0.9439155736796513,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000261,0.10578,0.104708,0.000711,0.136358,0.000171,0.03722,0.019938,0
tabular_shap,32,full,0.046198,0.414294,0.460492,0.409685,0.01280265625,0.8896680072617983,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.0003,0.106221,0.094539,0.000642,0.141497,7e-05,0.034325,0.019858,1
tabular_shap,32,full,0.041258,0.404435,0.445693,0.409876,0.012808625,0.9196375083297248,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000261,0.106341,0.094679,0.000641,0.136619,6e-05,0.034295,0.025117,2
tabular_shap,32,full,0.042921,0.406309,0.44922999999999996,0.411108,0.012847125,0.9151392382521203,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00026,0.108476,0.095811,0.000861,0.139795,6e-05,0.034125,0.019537,3
tabular_shap,32,full,0.044614,0.418011,0.462625,0.404917,0.01265365625,0.8752596595514727,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000291,0.106832,0.094629,0.000721,0.136038,8e-05,0.034165,0.019887,4
tabular_shap,32,full,0.041549,0.412781,0.45433,0.408403,0.01276259375,0.8989126846125063,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000301,0.106521,0.094038,0.000621,0.135938,5e-05,0.038593,0.019737,5
tabular_shap,32,full,0.04203,0.418742,0.460772,0.409205,0.01278765625,0.8880856475653902,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.0003,0.11093,0.094679,0.000582,0.136187,7e-05,0.034245,0.019577,6
tabular_shap,32,full,0.041338,0.405347,0.446685,0.416228,0.013007125,0.9318154851853095,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.0003,0.114136,0.098346,0.000682,0.136127,5e-05,0.034596,0.019787,7
tabular_shap,32,full,0.041409,0.410116,0.45152499999999995,0.411238,0.0128511875,0.9107757045567799,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000251,0.106602,0.101011,0.000861,0.136058,5e-05,0.034555,0.019597,8
tabular_shap,32,full,0.040276,0.405127,0.445403,0.408433,0.01276353125,0.9169965177603204,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000271,0.10599,0.094499,0.000631,0.140627,6e-05,0.034535,0.019747,9
tabular_shap,32,full,0.042109,0.405798,0.447907,0.407071,0.01272096875,0.9088292882227784,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000311,0.107012,0.095791,0.000672,0.138291,4e-05,0.033594,0.019246,10
tabular_shap,32,full,0.039976,0.411599,0.451575,0.40689,0.0127153125,0.9010463378176382,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.0003,0.106472,0.093266,0.000631,0.139845,5e-05,0.034215,0.019627,11
tabular_shap,32,full,0.048452,0.424333,0.472785,0.418482,0.0130775625,0.8851422951235762,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00028,0.108706,0.096703,0.000661,0.144974,5.1e-05,0.034625,0.019838,12
tabular_shap,32,full,0.043372,0.421267,0.464639,0.405968,0.0126865,0.873727775757093,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000281,0.107634,0.093597,0.000641,0.137169,5.1e-05,0.034775,0.019808,13
tabular_shap,32,full,0.044213,0.412972,0.457185,0.407501,0.01273440625,0.8913262683596356,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00026,0.107584,0.095471,0.000661,0.137009,8e-05,0.034325,0.019637,14
tabular_shap,32,full,0.041398,0.41199,0.453388,0.411148,0.012848375,0.9068347640431595,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00026,0.112313,0.094969,0.000652,0.136498,8e-05,0.034205,0.019968,15
tabular_shap,32,full,0.041809,0.412821,0.45463,0.413312,0.012916,0.9091173041814223,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00028,0.107965,0.09527,0.000671,0.14242,6e-05,0.034555,0.019798,16
tabular_shap,32,full,0.041689,0.408443,0.450132,0.414133,0.01294165625,0.9200256813556912,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00031,0.107504,0.095781,0.000621,0.13748,5e-05,0.040046,0.019878,17
tabular_shap,32,full,0.042841,0.409265,0.452106,0.414955,0.01296734375,0.9178267928317696,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000261,0.108856,0.096362,0.001212,0.141699,8e-05,0.034535,0.019587,18
tabular_shap,32,full,0.04191,0.419233,0.461143,0.406209,0.01269403125,0.8808742624305258,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000371,0.106992,0.094299,0.000591,0.136378,6e-05,0.034796,0.020198,19
tabular_shap,32,full,0.041388,0.420015,0.461403,0.409064,0.01278325,0.886565540319417,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.0003,0.108305,0.096804,0.000631,0.136238,4e-05,0.034485,0.019888,20
tabular_shap,32,full,0.041679,0.41742,0.45909900000000003,0.407281,0.01272753125,0.8871310980855981,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00029,0.107283,0.09488,0.000631,0.13714,0.0001,0.034826,0.019848,21
tabular_shap,32,full,0.041248,0.408653,0.449901,0.420366,0.0131364375,0.9343522241559811,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000271,0.110879,0.095782,0.000731,0.139033,5e-05,0.034846,0.019878,22
tabular_shap,32,full,0.061236,0.411519,0.47275500000000004,0.41244,0.01288875,0.872418060094552,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00029,0.112904,0.094769,0.000672,0.136598,8e-05,0.034606,0.019948,23
tabular_shap,32,full,0.04246,0.424784,0.467244,0.413031,0.01290721875,0.8839728279014819,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000321,0.107353,0.09498,0.000691,0.142419,7.1e-05,0.034445,0.020068,24
tabular_shap,32,full,0.042821,0.418191,0.461012,0.414154,0.0129423125,0.8983583941415842,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.00028,0.107093,0.094709,0.000642,0.145345,6e-05,0.034124,0.019628,25
tabular_shap,32,full,0.04228,0.415417,0.45769699999999996,0.409074,0.0127835625,0.8937659630716391,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000291,0.108355,0.095961,0.000712,0.136418,5e-05,0.034405,0.019627,26
tabular_shap,32,full,0.040998,0.415727,0.456725,0.40688,0.012715,0.8908643056543872,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000311,0.107293,0.095009,0.000672,0.136368,8e-05,0.034175,0.020268,27
tabular_shap,32,full,0.040987,0.412942,0.45392899999999997,0.405347,0.01266709375,0.8929744519517371,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.0003,0.110099,0.093837,0.000641,0.134505,5e-05,0.034054,0.019688,28
tabular_shap,32,full,0.040687,0.408854,0.44954099999999997,0.403383,0.01260571875,0.8973219350404079,c499317495ef05adbee28a301417d098233ee6e75040f780046781fc70f41549,0.000341,0.106482,0.095009,0.000672,0.135436,6e-05,0.033484,0.019777,29
image_gradcam,1,online,0.051899,0.177886,0.229785,0.055806,0.055806,0.2428618056008878,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013225,0.005941,0.000461,0.020539,4e-05,0.002745,0.0001,0
image_gradcam,1,online,0.05269,0.170032,0.22272199999999998,0.056106,0.056106,0.2519104533903252,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013094,0.005851,0.000441,0.020629,5e-05,0.002976,0.0001,1
image_gradcam,1,online,0.052359,0.168609,0.220968,0.055946,0.055946,0.25318598168060535,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000361,0.013265,0.005801,0.000441,0.020128,6e-05,0.003116,8e-05,2
image_gradcam,1,online,0.051919,0.175171,0.22709,0.056427,0.056427,0.24847857677572768,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013235,0.005781,0.000441,0.020458,5e-05,0.003036,8e-05,3
image_gradcam,1,online,0.053341,0.171024,0.224365,0.056937,0.056937,0.2537695273326945,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013165,0.00571,0.000471,0.021431,4e-05,0.003046,8e-05,4
image_gradcam,1,online,0.052309,0.168539,0.220848,0.061196,0.061196,0.2770955589364631,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.017313,0.006151,0.000441,0.02101,5e-05,0.003076,0.0001,5
image_gradcam,1,online,0.054383,0.172577,0.22696,0.056727,0.056727,0.24994272118434968,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00033,0.013436,0.006021,0.000421,0.020689,5e-05,0.002996,9e-05,6
image_gradcam,1,online,0.057719,0.172537,0.230256,0.056687,0.056687,0.24619119588631785,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00035,0.013526,0.005921,0.000451,0.020839,4e-05,0.002746,8e-05,7
image_gradcam,1,online,0.053311,0.170593,0.223904,0.056437,0.056437,0.2520589181077605,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013305,0.005891,0.000441,0.020479,4e-05,0.003035,0.000101,8
image_gradcam,1,online,0.052419,0.16891,0.221329,0.057378,0.057378,0.259243027348427,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013115,0.006001,0.000461,0.02131,4e-05,0.003286,9.1e-05,9
image_gradcam,1,online,0.051989,0.178127,0.23011600000000001,0.057899,0.057899,0.25160788471901124,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00034,0.013366,0.005991,0.000481,0.02138,3e-05,0.003096,0.000121,10
image_gradcam,1,online,0.053731,0.172416,0.22614700000000001,0.056748,0.056748,0.2509341269174475,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00036,0.013256,0.005911,0.000511,0.02108,3e-05,0.002985,7e-05,11
image_gradcam,1,online,0.05322,0.169161,0.222381,0.056767,0.056767,0.2552691102207473,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013225,0.005901,0.000461,0.020959,4e-05,0.002936,0.00011,12
image_gradcam,1,online,0.052099,0.169881,0.22198,0.056638,0.056638,0.2551491125326606,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013134,0.005912,0.00046,0.0209,4e-05,0.003066,0.00012,13
image_gradcam,1,online,0.062689,0.171504,0.23419299999999998,0.060465,0.060465,0.25818448886175077,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.013315,0.005861,0.000431,0.024306,5e-05,0.003106,0.0001,14
image_gradcam,1,online,0.054713,0.169962,0.224675,0.056116,0.056116,0.24976521642372312,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.012994,0.005911,0.000391,0.020779,5.1e-05,0.003035,0.0001,15
image_gradcam,1,online,0.051848,0.169331,0.22117900000000001,0.056487,0.056487,0.25539043037539727,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000331,0.013205,0.005981,0.000451,0.020729,6e-05,0.002996,0.0001,16
image_gradcam,1,online,0.052619,0.176835,0.229454,0.056136,0.056136,0.24465034385977147,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000351,0.013255,0.006061,0.000461,0.020269,4e-05,0.003036,9e-05,17
image_gradcam,1,online,0.053371,0.170442,0.223813,0.056267,0.056267,0.25140183992886916,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00035,0.013185,0.006012,0.00043,0.020499,4e-05,0.003036,0.00012,18
image_gradcam,1,online,0.052068,0.168679,0.220747,0.056557,0.056557,0.2562073323759779,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.00032,0.012985,0.005851,0.000431,0.02133,4e-05,0.003056,0.00011,19
image_gradcam,1,online,0.051898,0.169391,0.221289,0.055134,0.055134,0.24914930249583123,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000341,0.012884,0.005982,0.00041,0.019878,4e-05,0.003016,0.0001,20
image_gradcam,1,online,0.053722,0.16895,0.22267199999999998,0.055755,0.055755,0.25039070920456996,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000331,0.012914,0.005841,0.000391,0.020579,4e-05,0.002905,0.000101,21
image_gradcam,1,online,0.052389,0.16867,0.22105899999999998,0.057719,0.057719,0.2611022396735713,3cd91ef9ea650a1cfc478208ab6cda3b03fecf970735e0a25200b731c59db6af,0.000371,0.013305,0.006192,0.00048,0.021471,5e-05,0.003126,9e-05,22
